position,artist,title,year,week,language
19,Post Malone,Saint-Tropez,2019,38,English
20,JVG,Ikuinen Vappu,2019,38,Finnish
1,Tones And I,Dance Monkey,2019,39,English
2,Pyhimys,Muistuta Mua,2019,39,Finnish
3,Kube,Japanese Drip,2019,39,Finnish
4,Antti Tuisku,Joku Raja (Vain Elämää Kausi 10),2019,39,Finnish
5,"Shawn Mendes,camila Cabello",Señorita,2019,39,English
6,Lauri Tähkä,Blaablaa (En Kuule Sanaakaan) [Vain Elämää Kausi 10],2019,39,Finnish
7,Villegalle,Pikkuveli (Vain Elämää Kausi 10),2019,39,Finnish
8,Post Malone,Circles,2019,39,English
9,"Ariana Grande, Miley Cyrus, Lana Del Rey",Don’T Call Me Angel (Charlie’S Angels),2019,39,English
10,Samu,Ikuinen Vappu - Vain Elämää Kausi 10,2019,39,Finnish
11,Lil Tecca,Ransom,2019,39,English
12,Samu,Hanuri (Vain Elämää Kausi 10),2019,39,Finnish
13,Elastinen,Keinutaan (Vain Elämää Kausi 10),2019,39,Finnish
14,JVG,Ikuinen Vappu,2019,39,Finnish
15,ABREU,Sytyn,2019,39,Finnish
16,"K-391,alan Walker,tungevaag",Play,2019,39,English
17,Lewis Capaldi,Someone You Loved,2019,39,English
18,Elastinen,Faija (Vain Elämää Kausi 10),2019,39,Finnish
19,Portion Boys,Päivit Tua Menee,2019,39,Finnish
20,Costee,Satuta Mua Kunnolla,2019,39,Finnish
1,Tones And I,Dance Monkey,2019,40,English
2,Pyhimys,Muistuta Mua,2019,40,Finnish
3,"Shawn Mendes,camila Cabello",Señorita,2019,40,English
4,Kube,Japanese Drip,2019,40,Finnish
5,Lauri Tähkä,Blaablaa (En Kuule Sanaakaan) [Vain Elämää Kausi 10],2019,40,Finnish
6,Antti Tuisku,Minun Suomeni (Vain Elämää Kausi 10),2019,40,Finnish
7,Post Malone,Circles,2019,40,English
8,Samu,Ikuinen Vappu - Vain Elämää Kausi 10,2019,40,Finnish
9,Antti Tuisku,Joku Raja (Vain Elämää Kausi 10),2019,40,Finnish
10,Lil Tecca,Ransom,2019,40,English
11,JVG,Ikuinen Vappu,2019,40,Finnish
12,ABREU,Sytyn,2019,40,Finnish
13,Elastinen,Morsian (Vain Elämää Kausi 10),2019,40,Finnish
14,"Ariana Grande, Miley Cyrus, Lana Del Rey",Don’T Call Me Angel (Charlie’S Angels),2019,40,English
15,"K-391,alan Walker,tungevaag",Play,2019,40,English
16,Villegalle,Pikkuveli (Vain Elämää Kausi 10),2019,40,Finnish
17,Lewis Capaldi,Someone You Loved,2019,40,English
18,Villegalle,Mä En Pelkää (Vain Elämää Kausi 10),2019,40,Finnish
19,Elastinen,Faija (Vain Elämää Kausi 10),2019,40,Finnish
20,Samu,Hanuri (Vain Elämää Kausi 10),2019,40,Finnish
1,Tones And I,Dance Monkey,2019,41,English
2,Pyhimys,Muistuta Mua,2019,41,Finnish
3,JVG,Rakastuit Looseriin (Rakastuin Mä Looseriin) [Vain Elämää Kausi 10],2019,41,Finnish
4,Kube,Japanese Drip,2019,41,Finnish
5,"Shawn Mendes,camila Cabello",Señorita,2019,41,English
6,Travis Scott,Highest In The Room,2019,41,English
7,Post Malone,Circles,2019,41,English
8,BEHM,Hei Rakas,2019,41,Finnish
9,Elastinen,Morsian (Vain Elämää Kausi 10),2019,41,Finnish
10,Antti Tuisku,Minun Suomeni (Vain Elämää Kausi 10),2019,41,Finnish
11,JVG,Ikuinen Vappu,2019,41,Finnish
12,Lewis Capaldi,Someone You Loved,2019,41,English
13,"Ariana Grande, Miley Cyrus, Lana Del Rey",Don’T Call Me Angel (Charlie’S Angels),2019,41,English
14,ABREU,Sytyn,2019,41,Finnish
15,Lauri Tähkä,Blaablaa (En Kuule Sanaakaan) [Vain Elämää Kausi 10],2019,41,Finnish
16,Regard,Ride It,2019,41,English
17,"K-391,alan Walker,tungevaag",Play,2019,41,English
18,Antti Tuisku,Joku Raja (Vain Elämää Kausi 10),2019,41,Finnish
19,Vesala,On Elämä Laina (Vain Elämää Kausi 10),2019,41,Finnish
20,Lil Tecca,Ransom,2019,41,English
1,Tones And I,Dance Monkey,2019,42,English
2,JVG,Rakastuit Looseriin (Rakastuin Mä Looseriin) [Vain Elämää Kausi 10],2019,42,Finnish
3,Pyhimys,Muistuta Mua,2019,42,Finnish
4,BEHM,Hei Rakas,2019,42,Finnish
5,Kube,Japanese Drip,2019,42,Finnish
6,Travis Scott,Highest In The Room,2019,42,English
7,"Shawn Mendes,camila Cabello",Señorita,2019,42,English
8,Antti Tuisku,Supervoimii (Vain Elämää Kausi 10),2019,42,Finnish
9,Post Malone,Circles,2019,42,English
10,Regard,Ride It,2019,42,English
11,ABREU,Sytyn,2019,42,Finnish
12,JVG,Ikuinen Vappu,2019,42,Finnish
13,Lewis Capaldi,Someone You Loved,2019,42,English
14,"K-391,alan Walker,tungevaag",Play,2019,42,English
15,Elastinen,Toiset Kundit (Toiset Mimmit) [Vain Elämää Kausi 10],2019,42,Finnish
16,Erin,Nuori Nero (Vain Elämää Kausi 10),2019,42,Finnish
17,Lauri Tähkä,Blaablaa (En Kuule Sanaakaan) [Vain Elämää Kausi 10],2019,42,Finnish
18,Lil Tecca,Ransom,2019,42,English
19,"Ariana Grande, Miley Cyrus, Lana Del Rey",Don’T Call Me Angel (Charlie’S Angels),2019,42,English
20,Harry Styles,Lights Up,2019,42,English
1,Tones And I,Dance Monkey,2019,43,English
2,BEHM,Hei Rakas,2019,43,Finnish
3,JVG,Rakastuit Looseriin (Rakastuin Mä Looseriin) [Vain Elämää Kausi 10],2019,43,Finnish
4,Elastinen,Pilasit Mun Elämän (Forever Yours) [Vain Elämää Kausi 10],2019,43,Finnish
5,Pyhimys,Muistuta Mua,2019,43,Finnish
6,Kube,Japanese Drip,2019,43,Finnish
7,Antti Tuisku,Supervoimii (Vain Elämää Kausi 10),2019,43,Finnish
8,Travis Scott,Highest In The Room,2019,43,English
9,Regard,Ride It,2019,43,English
10,Villegalle,Heartbreak Century (Vain Elämää Kausi 10),2019,43,Finnish
11,"Shawn Mendes,camila Cabello",Señorita,2019,43,English
12,Post Malone,Circles,2019,43,English
13,Lauri Tähkä,Miehessä Vikkaa (I Help You Hate Me) (Feat. Tuuletar) [Vain Elämää Kausi 10],2019,43,Finnish
14,Juno,Älä Muuta Mitään (Feat. La Haka),2019,43,Finnish
15,Erin,Tässä Nää Nyt On (Welcome To My Life) [Vain Elämää Kausi 10],2019,43,Finnish
16,Lewis Capaldi,Someone You Loved,2019,43,English
17,ABREU,Sytyn,2019,43,Finnish
18,JVG,Ikuinen Vappu,2019,43,Finnish
19,"K-391,alan Walker,tungevaag",Play,2019,43,English
20,Erin,Nuori Nero (Vain Elämää Kausi 10),2019,43,Finnish
1,BEHM,Hei Rakas,2019,44,Finnish
2,Tones And I,Dance Monkey,2019,44,English
3,Elastinen,Pilasit Mun Elämän (Forever Yours) [Vain Elämää Kausi 10],2019,44,Finnish
4,JVG,Rakastuit Looseriin (Rakastuin Mä Looseriin) [Vain Elämää Kausi 10],2019,44,Finnish
5,Pyhimys,Muistuta Mua,2019,44,Finnish
6,Selena Gomez,Lose You To Love Me,2019,44,English
7,Kube,Japanese Drip,2019,44,Finnish
8,Regard,Ride It,2019,44,English
9,Villegalle,Kissavideoita (Vain Elämää Kausi 10),2019,44,Finnish
10,Travis Scott,Highest In The Room,2019,44,English
11,Post Malone,Circles,2019,44,English
12,"Shawn Mendes,camila Cabello",Señorita,2019,44,English
13,Villegalle,Heartbreak Century (Vain Elämää Kausi 10),2019,44,Finnish
14,Juno,Älä Muuta Mitään (Feat. La Haka),2019,44,Finnish
15,Lauri Tähkä,Liian Kauan (Vain Elämää Kausi 10),2019,44,Finnish
16,Lewis Capaldi,Someone You Loved,2019,44,English
17,Antti Tuisku,Supervoimii (Vain Elämää Kausi 10),2019,44,Finnish
18,Lauri Tähkä,Miehessä Vikkaa (I Help You Hate Me) (Feat. Tuuletar) [Vain Elämää Kausi 10],2019,44,Finnish
19,"K-391,alan Walker,tungevaag",Play,2019,44,English
20,Pyhimys,V!@%#mikko,2019,44,Finnish
1,Pyhimys,V!@%#mikko,2019,45,Finnish
2,BEHM,Hei Rakas,2019,45,Finnish
3,Tones And I,Dance Monkey,2019,45,English
4,"Cledos,bizi",Tän Kaa,2019,45,Finnish
5,Kube,Japanese Drip,2019,45,Finnish
6,Regard,Ride It,2019,45,English
7,JVG,Rakastuit Looseriin (Rakastuin Mä Looseriin) [Vain Elämää Kausi 10],2019,45,Finnish
8,Pyhimys,Muistuta Mua,2019,45,Finnish
9,Selena Gomez,Lose You To Love Me,2019,45,English
10,Elastinen,Pilasit Mun Elämän (Forever Yours) [Vain Elämää Kausi 10],2019,45,Finnish
11,Post Malone,Circles,2019,45,English
12,Travis Scott,Highest In The Room,2019,45,English
13,"Shawn Mendes,camila Cabello",Señorita,2019,45,English
14,"Ellie Goulding,juice Wrld",Hate Me (With Juice Wrld),2019,45,English
15,Villegalle,Kissavideoita (Vain Elämää Kausi 10),2019,45,Finnish
16,Lewis Capaldi,Someone You Loved,2019,45,English
17,Juno,Älä Muuta Mitään (Feat. La Haka),2019,45,Finnish
18,JVG,Ikuinen Vappu,2019,45,Finnish
19,"Juice Wrld,youngboy Never Broke Again",Bandit (With Youngboy Never Broke Again),2019,45,English
20,Maroon 5,Memories,2019,45,English
1,Pyhimys,V!@%#mikko,2019,46,Finnish
2,BEHM,Hei Rakas,2019,46,Finnish
3,Tones And I,Dance Monkey,2019,46,English
4,"Cledos,bizi",Tän Kaa,2019,46,Finnish
5,MKDMSK,Avasin Mun Silmät,2019,46,Finnish
6,Kube,Japanese Drip,2019,46,Finnish
7,Regard,Ride It,2019,46,English
8,Pyhimys,Muistuta Mua,2019,46,Finnish
9,Arizona Zervas,Roxanne,2019,46,English
10,JVG,Rakastuit Looseriin (Rakastuin Mä Looseriin) [Vain Elämää Kausi 10],2019,46,Finnish
11,Selena Gomez,Lose You To Love Me,2019,46,English
12,Post Malone,Circles,2019,46,English
13,Dua Lipa,Don't Start Now,2019,46,English
14,Travis Scott,Highest In The Room,2019,46,English
15,Lewis Capaldi,Someone You Loved,2019,46,English
16,"Ellie Goulding,juice Wrld",Hate Me (With Juice Wrld),2019,46,English
17,Elastinen,Pilasit Mun Elämän (Forever Yours) [Vain Elämää Kausi 10],2019,46,Finnish
18,JVG,Ikuinen Vappu,2019,46,Finnish
19,Maroon 5,Memories,2019,46,English
20,"Shawn Mendes,camila Cabello",Señorita,2019,46,English
1,BEHM,Hei Rakas,2019,47,Finnish
2,Billie Eilish,Everything I Wanted,2019,47,English
3,Pyhimys,Valo Pimeän,2019,47,Finnish
4,Pyhimys,V!@%#mikko,2019,47,Finnish
5,Tones And I,Dance Monkey,2019,47,English
6,"Teflon Brothers,spekti,petri Nygård",Tee Mulle Joulu,2019,47,Finnish
7,ABREU,Teipillä Tai Rakkaudella,2019,47,Finnish
8,MKDMSK,Avasin Mun Silmät,2019,47,Finnish
9,Regard,Ride It,2019,47,English
10,Kube,Japanese Drip,2019,47,Finnish
11,Pyhimys,Muistuta Mua,2019,47,Finnish
12,"Cledos,bizi",Tän Kaa,2019,47,Finnish
13,Lewis Capaldi,Someone You Loved,2019,47,English
14,JVG,Rakastuit Looseriin (Rakastuin Mä Looseriin) [Vain Elämää Kausi 10],2019,47,Finnish
15,Post Malone,Circles,2019,47,English
16,Dua Lipa,Don't Start Now,2019,47,English
17,Selena Gomez,Lose You To Love Me,2019,47,English
18,Travis Scott,Highest In The Room,2019,47,English
19,Blackbear,Hot Girl Bummer,2019,47,English
20,ABREU,Sytyn,2019,47,Finnish
1,BEHM,Hei Rakas,2019,48,Finnish
2,Billie Eilish,Everything I Wanted,2019,48,English
3,Pyhimys,Valo Pimeän,2019,48,Finnish
4,Tones And I,Dance Monkey,2019,48,English
5,Pyhimys,V!@%#mikko,2019,48,Finnish
6,Arizona Zervas,Roxanne,2019,48,English
7,ABREU,Teipillä Tai Rakkaudella,2019,48,Finnish
8,Regard,Ride It,2019,48,English
9,Trevor Daniel,Falling,2019,48,English
10,"Teflon Brothers,spekti,petri Nygård",Tee Mulle Joulu,2019,48,Finnish
11,MKDMSK,Avasin Mun Silmät,2019,48,Finnish
12,Kube,Japanese Drip,2019,48,Finnish
13,Pyhimys,Muistuta Mua,2019,48,Finnish
14,Lewis Capaldi,Someone You Loved,2019,48,English
15,Post Malone,Circles,2019,48,English
16,JVG,Rakastuit Looseriin (Rakastuin Mä Looseriin) [Vain Elämää Kausi 10],2019,48,Finnish
17,"Cledos,bizi",Tän Kaa,2019,48,Finnish
18,Dua Lipa,Don't Start Now,2019,48,English
19,Selena Gomez,Lose You To Love Me,2019,48,English
20,Blackbear,Hot Girl Bummer,2019,48,English
1,BEHM,Hei Rakas,2019,49,Finnish
2,Billie Eilish,Everything I Wanted,2019,49,English
3,Tones And I,Dance Monkey,2019,49,English
4,Pyhimys,Valo Pimeän,2019,49,Finnish
5,Pyhimys,V!@%#mikko,2019,49,Finnish
6,Arizona Zervas,Roxanne,2019,49,English
7,Trevor Daniel,Falling,2019,49,English
8,ABREU,Teipillä Tai Rakkaudella,2019,49,Finnish
9,The Weeknd,Heartless,2019,49,English
10,Regard,Ride It,2019,49,English
11,Kube,Japanese Drip,2019,49,Finnish
12,Mariah Carey,All I Want For Christmas Is You,2019,49,English
13,The Weeknd,Blinding Lights,2019,49,English
14,MKDMSK,Avasin Mun Silmät,2019,49,Finnish
15,"Teflon Brothers,spekti,petri Nygård",Tee Mulle Joulu,2019,49,Finnish
16,Pyhimys,Muistuta Mua,2019,49,Finnish
17,Lewis Capaldi,Someone You Loved,2019,49,English
18,Costee,Kunnes Kuollaan,2019,49,Finnish
19,Post Malone,Circles,2019,49,English
20,Dua Lipa,Don't Start Now,2019,49,English
1,BEHM,Hei Rakas,2019,50,Finnish
2,Tones And I,Dance Monkey,2019,50,English
3,Billie Eilish,Everything I Wanted,2019,50,English
4,JVG,Ikuinen Vappu,2019,50,Finnish
5,Trevor Daniel,Falling,2019,50,English
6,Pyhimys,V!@%#mikko,2019,50,Finnish
7,Arizona Zervas,Roxanne,2019,50,English
8,The Weeknd,Blinding Lights,2019,50,English
9,Juice Wrld,Lucid Dreams,2019,50,English
10,Pyhimys,Valo Pimeän,2019,50,Finnish
11,Pyhimys,Muistuta Mua,2019,50,Finnish
12,Lewis Capaldi,Someone You Loved,2019,50,English
13,ABREU,Teipillä Tai Rakkaudella,2019,50,Finnish
14,Mariah Carey,All I Want For Christmas Is You,2019,50,English
15,Regard,Ride It,2019,50,English
16,"Shawn Mendes,camila Cabello",Señorita,2019,50,English
17,"Ellie Goulding,juice Wrld",Hate Me (With Juice Wrld),2019,50,English
18,"MKDMSK, Pyhimys",Surullinen Klovni,2019,50,Finnish
19,Kube,Japanese Drip,2019,50,Finnish
20,"Juice Wrld,youngboy Never Broke Again",Bandit (With Youngboy Never Broke Again),2019,50,English
1,BEHM,Hei Rakas,2019,51,Finnish
2,JVG,Pintakaasulla,2019,51,Finnish
3,"Gettomasa,paperi T,lauri Haav",Jeesei,2019,51,Finnish
4,Tones And I,Dance Monkey,2019,51,English
5,Trevor Daniel,Falling,2019,51,English
6,Billie Eilish,Everything I Wanted,2019,51,English
7,The Weeknd,Blinding Lights,2019,51,English
8,Pyhimys,V!@%#mikko,2019,51,Finnish
9,Arizona Zervas,Roxanne,2019,51,English
10,Mariah Carey,All I Want For Christmas Is You,2019,51,English
11,Pyhimys,Valo Pimeän,2019,51,Finnish
12,Juice Wrld,Lucid Dreams,2019,51,English
13,JVG,Ikuinen Vappu,2019,51,Finnish
14,ABREU,Teipillä Tai Rakkaudella,2019,51,Finnish
15,"Ellinoora,juha Tapio",Hiljaisii Heeroksii,2019,51,Finnish
16,"Juice Wrld,youngboy Never Broke Again",Bandit (With Youngboy Never Broke Again),2019,51,English
17,"Ida Paul & Kalle Lindroth,ida Paul,kalle Lindroth",Vuonna Nolla,2019,51,Finnish
18,Wham!,Last Christmas,2019,51,English
19,Harry Styles,Adore You,2019,51,English
20,"MKDMSK, Pyhimys",Surullinen Klovni,2019,51,Finnish
1,Mariah Carey,All I Want For Christmas Is You,2019,52,English
2,Wham!,Last Christmas,2019,52,English
3,BEHM,Hei Rakas,2019,52,Finnish
4,Haloo Helsinki!,Joulun Kanssas Jaan,2019,52,Finnish
5,JVG,Pintakaasulla,2019,52,Finnish
6,Ariana Grande,Santa Tell Me,2019,52,English
7,Elastinen,Tip Tap (Vain Elämää Joulu),2019,52,Finnish
8,Suvi Teräsniska,Tulkoon joulu,2019,52,Finnish
9,"Gettomasa,paperi T,lauri Haav",Jeesei,2019,52,Finnish
10,Justin Bieber,Mistletoe,2019,52,English
11,Tones And I,Dance Monkey,2019,52,English
12,Katri Helena,Joulumaa,2019,52,Finnish
13,Trevor Daniel,Falling,2019,52,English
14,The Weeknd,Blinding Lights,2019,52,English
15,Vesa-Matti Loiri,Sydämeeni joulun teen,2019,52,Finnish
16,Sia,Snowman,2019,52,English
17,Billie Eilish,Everything I Wanted,2019,52,English
18,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (With The B. Swanson Quartet),2019,52,English
19,Antti Tuisku,Lämmin Lumi Peittää Maan,2019,52,Finnish
20,Michael Bublé,It's Beginning To Look A Lot Like Christmas,2019,52,English
1,BEHM,Hei Rakas,2020,1,Finnish
2,JVG,Pintakaasulla,2020,1,Finnish
3,IBE,Luota Muhun,2020,1,Finnish
4,Tones And I,Dance Monkey,2020,1,English
5,The Weeknd,Blinding Lights,2020,1,English
6,Billie Eilish,Everything I Wanted,2020,1,English
7,Trevor Daniel,Falling,2020,1,English
8,"Gettomasa,paperi T,lauri Haav",Jeesei,2020,1,Finnish
9,Arizona Zervas,Roxanne,2020,1,English
10,JVG,Ikuinen Vappu,2020,1,Finnish
11,Pyhimys,V!@%#mikko,2020,1,Finnish
12,Regard,Ride It,2020,1,English
13,ABREU,Teipillä Tai Rakkaudella,2020,1,Finnish
14,Dua Lipa,Don't Start Now,2020,1,English
15,Post Malone,Circles,2020,1,English
16,Pyhimys,Valo Pimeän,2020,1,Finnish
17,Camila Cabello,My Oh My (Feat. Dababy),2020,1,English
18,Pyhimys,Muistuta Mua,2020,1,Finnish
19,Billie Eilish,Bad Guy,2020,1,English
20,"MKDMSK, Pyhimys",Surullinen Klovni,2020,1,Finnish
1,BEHM,Hei Rakas,2020,2,Finnish
2,Pyhimys,Fuck The World,2020,2,Finnish
3,The Weeknd,Blinding Lights,2020,2,English
4,Pyhimys,V!@%#mikko,2020,2,Finnish
5,Pyhimys,Valo Pimeän,2020,2,Finnish
6,JVG,Pintakaasulla,2020,2,Finnish
7,Pyhimys,Muistuta Mua,2020,2,Finnish
8,IBE,Luota Muhun,2020,2,Finnish
9,Tones And I,Dance Monkey,2020,2,English
10,Billie Eilish,Everything I Wanted,2020,2,English
11,Trevor Daniel,Falling,2020,2,English
12,Arizona Zervas,Roxanne,2020,2,English
13,"Gettomasa,paperi T,lauri Haav",Jeesei,2020,2,Finnish
14,Pyhimys,Punainen Lanka,2020,2,Finnish
15,Pyhimys,Musta Laatikko,2020,2,Finnish
16,Justin Bieber,Yummy,2020,2,English
17,Pyhimys,Heitä Mut Pois,2020,2,Finnish
18,Dua Lipa,Don't Start Now,2020,2,English
19,Camila Cabello,My Oh My (Feat. Dababy),2020,2,English
20,Pyhimys,Paskooks Paavi Metsään?,2020,2,Finnish
1,BEHM,Hei Rakas,2020,3,Finnish
2,The Weeknd,Blinding Lights,2020,3,English
3,Pyhimys,Fuck The World,2020,3,Finnish
4,Roddy Ricch,The Box,2020,3,English
5,JVG,Pintakaasulla,2020,3,Finnish
6,Tones And I,Dance Monkey,2020,3,English
7,Billie Eilish,Everything I Wanted,2020,3,English
8,IBE,Luota Muhun,2020,3,Finnish
9,Pyhimys,V!@%#mikko,2020,3,Finnish
10,Trevor Daniel,Falling,2020,3,English
11,Justin Bieber,Yummy,2020,3,English
12,Arizona Zervas,Roxanne,2020,3,English
13,Pyhimys,Muistuta Mua,2020,3,Finnish
14,Pyhimys,Valo Pimeän,2020,3,Finnish
15,"Gettomasa,paperi T,lauri Haav",Jeesei,2020,3,Finnish
16,Ava Max,Salt,2020,3,English
17,Dua Lipa,Don't Start Now,2020,3,English
18,Camila Cabello,My Oh My (Feat. Dababy),2020,3,English
19,ABREU,Teipillä Tai Rakkaudella,2020,3,Finnish
20,"Alan Walker,ava Max","Alone, Pt. Ii",2020,3,English
1,Eminem,Godzilla (Feat. Juice Wrld),2020,4,English
2,BEHM,Hei Rakas,2020,4,Finnish
3,The Weeknd,Blinding Lights,2020,4,English
4,Roddy Ricch,The Box,2020,4,English
5,JVG,Pintakaasulla,2020,4,Finnish
6,Tones And I,Dance Monkey,2020,4,English
7,Pyhimys,Fuck The World,2020,4,Finnish
8,Eminem,Those Kinda Nights (Feat. Ed Sheeran),2020,4,English
9,Billie Eilish,Everything I Wanted,2020,4,English
10,Trevor Daniel,Falling,2020,4,English
11,Ava Max,Salt,2020,4,English
12,IBE,Luota Muhun,2020,4,Finnish
13,Arizona Zervas,Roxanne,2020,4,English
14,"Future,drake",Life Is Good (Feat. Drake),2020,4,English
15,Pyhimys,V!@%#mikko,2020,4,Finnish
16,Justin Bieber,Yummy,2020,4,English
17,"Gettomasa,paperi T,lauri Haav",Jeesei,2020,4,Finnish
18,"Alan Walker,ava Max","Alone, Pt. Ii",2020,4,English
19,Dua Lipa,Don't Start Now,2020,4,English
20,Pyhimys,Muistuta Mua,2020,4,Finnish
1,Eminem,Godzilla (Feat. Juice Wrld),2020,5,English
2,Evelina,Hitaasti,2020,5,Finnish
3,The Weeknd,Blinding Lights,2020,5,English
4,BEHM,Hei Rakas,2020,5,Finnish
5,Roddy Ricch,The Box,2020,5,English
6,JVG,Pintakaasulla,2020,5,Finnish
7,Billie Eilish,Everything I Wanted,2020,5,English
8,Tones And I,Dance Monkey,2020,5,English
9,Pyhimys,Fuck The World,2020,5,Finnish
10,Ava Max,Salt,2020,5,English
11,Trevor Daniel,Falling,2020,5,English
12,Costee,Taas Sun Kaa,2020,5,Finnish
13,IBE,Luota Muhun,2020,5,Finnish
14,Arizona Zervas,Roxanne,2020,5,English
15,Kaija Koo,Onnellinen Loppu,2020,5,Finnish
16,Keko Salata,Lumilinna,2020,5,Finnish
17,"Future,drake",Life Is Good (Feat. Drake),2020,5,English
18,Matthew Wilder,Break My Stride,2020,5,English
19,Eminem,Those Kinda Nights (Feat. Ed Sheeran),2020,5,English
20,Dua Lipa,Don't Start Now,2020,5,English
1,"Elastinen,jenni Vartiainen",Epäröimättä Hetkeekään,2020,6,Finnish
2,The Weeknd,Blinding Lights,2020,6,English
3,Eminem,Godzilla (Feat. Juice Wrld),2020,6,English
4,BEHM,Hei Rakas,2020,6,Finnish
5,Evelina,Hitaasti,2020,6,Finnish
6,Erika Vikman,Cicciolina,2020,6,Finnish
7,Roddy Ricch,The Box,2020,6,English
8,Billie Eilish,Everything I Wanted,2020,6,English
9,Ava Max,Salt,2020,6,English
10,JVG,Pintakaasulla,2020,6,Finnish
11,Tones And I,Dance Monkey,2020,6,English
12,Pyhimys,Fuck The World,2020,6,Finnish
13,Trevor Daniel,Falling,2020,6,English
14,Kaija Koo,Onnellinen Loppu,2020,6,Finnish
15,Keko Salata,Lumilinna,2020,6,Finnish
16,Dua Lipa,Don't Start Now,2020,6,English
17,Arizona Zervas,Roxanne,2020,6,English
18,Wil,Jos Tuut Mua Vastaan,2020,6,Finnish
19,Costee,Taas Sun Kaa,2020,6,Finnish
20,IBE,Luota Muhun,2020,6,Finnish
1,Antti Tuisku,Valittu Kansa,2020,7,Finnish
2,"Elastinen,jenni Vartiainen",Epäröimättä Hetkeekään,2020,7,Finnish
3,The Weeknd,Blinding Lights,2020,7,English
4,BEHM,Hei Rakas,2020,7,Finnish
5,Antti Tuisku,Häitä Ja Hautajaisii,2020,7,Finnish
6,Roddy Ricch,The Box,2020,7,English
7,Eminem,Godzilla (Feat. Juice Wrld),2020,7,English
8,Antti Tuisku,Jesse On Mun Frendi,2020,7,Finnish
9,Antti Tuisku,Kerran Vuodes Kirkkoon,2020,7,Finnish
10,Evelina,Hitaasti,2020,7,Finnish
11,Antti Tuisku,Bailantai,2020,7,Finnish
12,Erika Vikman,Cicciolina,2020,7,Finnish
13,Antti Tuisku,Jumalan Kämmenellä,2020,7,Finnish
14,Antti Tuisku,Pyhä Kosketus,2020,7,Finnish
15,Ava Max,Salt,2020,7,English
16,Antti Tuisku,Mistä Minä Tiedän,2020,7,Finnish
17,Tones And I,Dance Monkey,2020,7,English
18,Billie Eilish,Everything I Wanted,2020,7,English
19,Antti Tuisku,Pidä Tunkkis,2020,7,Finnish
20,JVG,Pintakaasulla,2020,7,Finnish
1,"Elastinen, Jenni Vartiainen",Epäröimättä Hetkeekään,2020,8,Finnish
2,The Weeknd,Blinding Lights,2020,8,English
3,Billie Eilish,No Time To Die,2020,8,English
4,BEHM,Hei Rakas,2020,8,Finnish
5,Antti Tuisku,Valittu Kansa,2020,8,Finnish
6,Roddy Ricch,The Box,2020,8,English
7,Eminem,Godzilla (Feat. Juice Wrld),2020,8,English
8,Evelina,Hitaasti,2020,8,Finnish
9,"Anna Puu,olavi Uusivirta",2020,2020,8,Finnish
10,Ava Max,Salt,2020,8,English
11,Erika Vikman,Cicciolina,2020,8,Finnish
12,Billie Eilish,Everything I Wanted,2020,8,English
13,Tones And I,Dance Monkey,2020,8,English
14,JVG,Pintakaasulla,2020,8,Finnish
15,Trevor Daniel,Falling,2020,8,English
16,"Cavallini & Shrty,gettomasa",16V,2020,8,Finnish
17,Dua Lipa,Physical,2020,8,English
18,Vesala,Kuningas,2020,8,Finnish
19,Antti Tuisku,Häitä Ja Hautajaisii,2020,8,Finnish
20,Justin Bieber,Intentions,2020,8,English
1,"Elastinen, Jenni Vartiainen",Epäröimättä Hetkeekään,2020,9,Finnish
2,The Weeknd,Blinding Lights,2020,9,English
3,Billie Eilish,No Time To Die,2020,9,English
4,BEHM,Hei Rakas,2020,9,Finnish
5,Roddy Ricch,The Box,2020,9,English
6,Eminem,Godzilla (Feat. Juice Wrld),2020,9,English
7,Ava Max,Salt,2020,9,English
8,Evelina,Hitaasti,2020,9,Finnish
9,Nelli Matula,Sukupuuttoon,2020,9,Finnish
10,Antti Tuisku,Valittu Kansa,2020,9,Finnish
11,The Weeknd,After Hours,2020,9,English
12,"Anna Puu,olavi Uusivirta",2020,2020,9,Finnish
